route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
20380,1,2352520,SWAN/29TH ST,,0,459553,59664,0,0
20380,1,2352515,SWAN/29TH ST,,0,459554,59664,0,0
20380,1,2352516,SWAN/29TH ST,,0,459556,59664,0,0
20380,1,2352517,SWAN/29TH ST,,0,459555,59664,0,0
20380,1,2352518,SWAN/29TH ST,,0,459553,59664,0,0
20380,1,2352519,SWAN/29TH ST,,0,459554,59664,0,0
20380,1,2352514,SWAN/29TH ST,,0,459557,59664,0,0
20380,1,2352513,SWAN/29TH ST,,0,459556,59664,0,0
20380,1,2352512,SWAN/29TH ST,,0,459555,59664,0,0
20380,1,2352511,SWAN/29TH ST,,0,459553,59664,0,0
20380,1,2352510,SWAN/29TH ST,,0,459554,59664,0,0
20380,1,2352509,SWAN/29TH ST,,0,459557,59664,0,0
20380,1,2352508,SWAN/29TH ST,,0,459556,59664,0,0
20380,1,2352507,SWAN/29TH ST,,0,459555,59664,0,0
20380,1,2352506,SWAN/29TH ST,,0,459553,59664,0,0
20380,1,2352505,SWAN/29TH ST,,0,459554,59664,0,0
20380,1,2352504,SWAN/29TH ST,,0,459557,59664,0,0
20380,1,2352495,SWAN/29TH ST,,0,459556,59664,0,0
20380,1,2352503,SWAN/29TH ST,,0,459555,59664,0,0
20380,1,2352502,SWAN/29TH ST,,0,459553,59664,0,0
20380,1,2352501,SWAN/29TH ST,,0,459554,59664,0,0
20380,1,2352500,SWAN/29TH ST,,0,459557,59664,0,0
20380,1,2352499,SWAN/29TH ST,,0,459556,59664,0,0
20380,1,2352498,SWAN/29TH ST,,0,459555,59664,0,0
20380,1,2352497,SWAN/29TH ST,,0,459553,59664,0,0
20380,1,2352496,SWAN/29TH ST,,0,459557,59664,0,0
20380,1,2352492,SWAN/29TH ST,,0,459553,59664,0,0
20380,1,2352493,SWAN/29TH ST,,0,459557,59664,0,0
20380,1,2352494,SWAN/29TH ST,,0,459553,59664,0,0
20380,1,2352536,DOWNTOWN,,1,459554,59665,0,0
20380,1,2352550,DOWNTOWN,,1,459556,59665,0,0
20380,1,2352535,DOWNTOWN,,1,459555,59665,0,0
20380,1,2352549,DOWNTOWN,,1,459553,59665,0,0
20380,1,2352534,DOWNTOWN,,1,459554,59665,0,0
20380,1,2352548,DOWNTOWN,,1,459557,59665,0,0
20380,1,2352533,DOWNTOWN,,1,459556,59665,0,0
20380,1,2352547,DOWNTOWN,,1,459555,59665,0,0
20380,1,2352532,DOWNTOWN,,1,459553,59665,0,0
20380,1,2352546,DOWNTOWN,,1,459554,59665,0,0
20380,1,2352531,DOWNTOWN,,1,459557,59665,0,0
20380,1,2352545,DOWNTOWN,,1,459556,59665,0,0
20380,1,2352530,DOWNTOWN,,1,459555,59665,0,0
20380,1,2352544,DOWNTOWN,,1,459553,59665,0,0
20380,1,2352529,DOWNTOWN,,1,459554,59665,0,0
20380,1,2352543,DOWNTOWN,,1,459557,59665,0,0
20380,1,2352521,DOWNTOWN,,1,459556,59665,0,0
20380,1,2352542,DOWNTOWN,,1,459555,59665,0,0
20380,1,2352528,DOWNTOWN,,1,459553,59665,0,0
20380,1,2352541,DOWNTOWN,,1,459554,59665,0,0
20380,1,2352527,DOWNTOWN,,1,459557,59665,0,0
20380,1,2352540,DOWNTOWN,,1,459556,59665,0,0
20380,1,2352526,DOWNTOWN,,1,459555,59665,0,0
20380,1,2352539,DOWNTOWN,,1,459553,59665,0,0
20380,1,2352525,DOWNTOWN,,1,459554,59665,0,0
20380,1,2352538,DOWNTOWN,,1,459557,59665,0,0
20380,1,2352537,DOWNTOWN,,1,459553,59665,0,0
20380,1,2352524,DOWNTOWN,,1,459557,59665,0,0
20380,1,2352523,DOWNTOWN,,1,459553,59665,0,0
20380,1,2352522,DOWNTOWN,,1,459557,59665,0,0
20381,1,2352662,10 LACHOLLA/RUTHRAUFF,,0,459565,59666,0,0
20381,1,2352661,10 LACHOLLA/RUTHRAUFF,,0,459566,59666,0,0
20381,1,2352645,10 LACHOLLA/RUTHRAUFF,,0,459564,59666,0,0
20381,1,2352644,10 LACHOLLA/RUTHRAUFF,,0,459565,59666,0,0
20381,1,2352643,10 LACHOLLA/RUTHRAUFF,,0,459566,59666,0,0
20381,1,2352642,10 LACHOLLA/RUTHRAUFF,,0,459564,59666,0,0
20381,1,2352641,10 LACHOLLA/RUTHRAUFF,,0,459565,59666,0,0
20381,1,2352640,10 LACHOLLA/RUTHRAUFF,,0,459566,59666,0,0
20381,1,2352639,10 LACHOLLA/RUTHRAUFF,,0,459564,59666,0,0
20381,1,2352638,10 LACHOLLA/RUTHRAUFF,,0,459565,59666,0,0
20381,1,2352637,10 LACHOLLA/RUTHRAUFF,,0,459566,59666,0,0
20381,1,2352636,10 LACHOLLA/RUTHRAUFF,,0,459564,59666,0,0
20381,1,2352660,10 LACHOLLA/RUTHRAUFF,,0,459565,59666,0,0
20381,1,2352659,10 LACHOLLA/RUTHRAUFF,,0,459566,59666,0,0
20381,1,2352658,10 LACHOLLA/RUTHRAUFF,,0,459564,59666,0,0
20381,1,2352657,10 LACHOLLA/RUTHRAUFF,,0,459565,59666,0,0
20381,1,2352656,10 LACHOLLA/RUTHRAUFF,,0,459566,59666,0,0
20381,1,2352655,10 LACHOLLA/RUTHRAUFF,,0,459564,59666,0,0
20381,1,2352654,10 LACHOLLA/RUTHRAUFF,,0,459565,59666,0,0
20381,1,2352653,10 LACHOLLA/RUTHRAUFF,,0,459566,59666,0,0
20381,1,2352652,10 LACHOLLA/RUTHRAUFF,,0,459564,59666,0,0
20381,1,2352651,10 LACHOLLA/RUTHRAUFF,,0,459565,59666,0,0
20381,1,2352650,10 LACHOLLA/RUTHRAUFF,,0,459566,59666,0,0
20381,1,2352649,10 LACHOLLA/RUTHRAUFF,,0,459564,59666,0,0
20381,1,2352648,10 LACHOLLA/RUTHRAUFF,,0,459565,59666,0,0
20381,1,2352647,10 LACHOLLA/RUTHRAUFF,,0,459566,59666,0,0
20381,1,2352663,10 LACHOLLA/RUTHRAUFF,,0,459564,59666,0,0
20381,1,2352646,10 LACHOLLA/RUTHRAUFF,,0,459565,59666,0,0
20381,1,2352635,10 LACHOLLA/RUTHRAUFF,,0,459564,59666,0,0
20381,1,2352634,10 LACHOLLA/RUTHRAUFF,,0,459565,59666,0,0
20381,1,2352633,10 LACHOLLA/RUTHRAUFF,,0,459564,59666,0,0
20381,1,2352693,10 DOWNTOWN,,1,459565,59667,0,0
20381,1,2352692,10 DOWNTOWN,,1,459566,59667,0,0
20381,1,2352681,10 DOWNTOWN,,1,459564,59667,0,0
20381,1,2352680,10 DOWNTOWN,,1,459565,59667,0,0
20381,1,2352679,10 DOWNTOWN,,1,459566,59667,0,0
20381,1,2352678,10 DOWNTOWN,,1,459564,59667,0,0
20381,1,2352677,10 DOWNTOWN,,1,459565,59667,0,0
20381,1,2352676,10 DOWNTOWN,,1,459566,59667,0,0
20381,1,2352675,10 DOWNTOWN,,1,459564,59667,0,0
20381,1,2352674,10 DOWNTOWN,,1,459565,59667,0,0
20381,1,2352673,10 DOWNTOWN,,1,459566,59667,0,0
20381,1,2352672,10 DOWNTOWN,,1,459564,59667,0,0
20381,1,2352671,10 DOWNTOWN,,1,459565,59667,0,0
20381,1,2352670,10 DOWNTOWN,,1,459566,59667,0,0
20381,1,2352669,10 DOWNTOWN,,1,459564,59667,0,0
20381,1,2352668,10 DOWNTOWN,,1,459565,59667,0,0
20381,1,2352667,10 DOWNTOWN,,1,459566,59667,0,0
20381,1,2352691,10 DOWNTOWN,,1,459564,59667,0,0
20381,1,2352690,10 DOWNTOWN,,1,459565,59667,0,0
20381,1,2352689,10 DOWNTOWN,,1,459566,59667,0,0
20381,1,2352688,10 DOWNTOWN,,1,459564,59667,0,0
20381,1,2352687,10 DOWNTOWN,,1,459565,59667,0,0
20381,1,2352686,10 DOWNTOWN,,1,459566,59667,0,0
20381,1,2352685,10 DOWNTOWN,,1,459564,59667,0,0
20381,1,2352684,10 DOWNTOWN,,1,459565,59667,0,0
20381,1,2352683,10 DOWNTOWN,,1,459566,59667,0,0
20381,1,2352694,10 DOWNTOWN,,1,459564,59667,0,0
20381,1,2352682,10 DOWNTOWN,,1,459565,59667,0,0
20381,1,2352666,10 DOWNTOWN,,1,459564,59667,0,0
20381,1,2352665,10 DOWNTOWN,,1,459565,59667,0,0
20381,1,2352664,10 DOWNTOWN,,1,459564,59667,0,0
20382,1,2352782,DOWNTOWN,,0,459573,59668,0,0
20382,1,2352781,DOWNTOWN,,0,459574,59668,0,0
20382,1,2352783,GOLF LINKS TO HARRISON,,1,459576,59670,0,0
20382,1,2352784,GOLF LINKS TO HARRISON,,1,459575,59670,0,0
20383,1,2352785,U OF A - VIA DOWNTOWN,,0,459577,59671,0,0
20383,1,2352786,LAMBERT RD - VIA DOWNTOWN,,1,459578,59672,0,0
20384,1,2352787,DOWNTOWN - VIA U OF A,,0,459579,59673,0,0
20384,1,2352788,INA RD - VIA U OF A,,1,459580,59674,0,0
20385,1,2352789,DOWNTOWN,,0,459581,59675,0,0
20385,1,2352790,MARANA,,1,459582,59676,0,0
20386,1,2352791,DOWNTOWN,,0,459583,59677,0,0
20386,1,2352792,SUNRISE/KOLB,,1,459584,59678,0,0
20387,1,2352794,RANCHO VISTOSO,,0,459585,59679,0,0
20387,1,2352793,RANCHO VISTOSO,,0,459586,59680,0,0
20387,1,2352795,DOWNTOWN,,1,459585,59681,0,0
20387,1,2352796,DOWNTOWN,,1,459586,59681,0,0
20388,1,2352797,DOWNTOWN,,0,459587,59682,0,0
20388,1,2352798,BROADWAY TO HOUGHTON,,1,459588,59683,0,0
20389,1,2352799,AERO PARK - VIA 6TH ST,,0,459557,59684,0,0
20389,1,2352800,CATALINA HWY - VIA 5TH ST,,1,459589,59685,0,0
20390,1,2352841,DODGE/RIVER,,0,459591,59686,0,0
20390,1,2352842,DODGE/RIVER,,0,459598,59687,0,0
20390,1,2352814,DODGE/RIVER,,0,459596,59686,0,0
20390,1,2352815,DODGE/RIVER,,0,459597,59687,0,0
20390,1,2352816,DODGE/RIVER,,0,459594,59686,0,0
20390,1,2352817,DODGE/RIVER,,0,459595,59687,0,0
20390,1,2352818,DODGE/RIVER,,0,459592,59686,0,0
20390,1,2352819,DODGE/RIVER,,0,459593,59687,0,0
20390,1,2352820,DODGE/RIVER,,0,459591,59686,0,0
20390,1,2352837,DODGE/RIVER,,0,459590,59687,0,0
20390,1,2352821,DODGE/RIVER,,0,459596,59686,0,0
20390,1,2352822,DODGE/RIVER,,0,459598,59687,0,0
20390,1,2352823,DODGE/RIVER,,0,459594,59686,0,0
20390,1,2352824,DODGE/RIVER,,0,459597,59687,0,0
20390,1,2352825,DODGE/RIVER,,0,459592,59686,0,0
20390,1,2352832,DODGE/RIVER,,0,459595,59687,0,0
20390,1,2352831,DODGE/RIVER,,0,459591,59686,0,0
20390,1,2352830,DODGE/RIVER,,0,459593,59687,0,0
20390,1,2352829,DODGE/RIVER,,0,459596,59686,0,0
20390,1,2352828,DODGE/RIVER,,0,459590,59687,0,0
20390,1,2352827,DODGE/RIVER,,0,459594,59686,0,0
20390,1,2352843,DODGE/RIVER,,0,459598,59687,0,0
20390,1,2352844,DODGE/RIVER,,0,459592,59686,0,0
20390,1,2352845,DODGE/RIVER,,0,459597,59687,0,0
20390,1,2352846,DODGE/RIVER,,0,459591,59686,0,0
20390,1,2352847,DODGE/RIVER,,0,459595,59687,0,0
20390,1,2352848,DODGE/RIVER,,0,459596,59686,0,0
20390,1,2352849,DODGE/RIVER,,0,459593,59687,0,0
20390,1,2352850,DODGE/RIVER,,0,459594,59686,0,0
20390,1,2352851,DODGE/RIVER,,0,459590,59687,0,0
20390,1,2352852,DODGE/RIVER,,0,459592,59686,0,0
20390,1,2352853,DODGE/RIVER,,0,459598,59687,0,0
20390,1,2352854,DODGE/RIVER,,0,459591,59686,0,0
20390,1,2352855,DODGE/RIVER,,0,459597,59687,0,0
20390,1,2352856,DODGE/RIVER,,0,459596,59686,0,0
20390,1,2352857,DODGE/RIVER,,0,459595,59687,0,0
20390,1,2352858,DODGE/RIVER,,0,459594,59686,0,0
20390,1,2352859,DODGE/RIVER,,0,459593,59687,0,0
20390,1,2352860,DODGE/RIVER,,0,459592,59686,0,0
20390,1,2352861,DODGE/RIVER,,0,459590,59687,0,0
20390,1,2352862,DODGE/RIVER,,0,459591,59686,0,0
20390,1,2352803,DODGE/RIVER,,0,459598,59687,0,0
20390,1,2352804,DODGE/RIVER,,0,459596,59686,0,0
20390,1,2352805,DODGE/RIVER,,0,459597,59687,0,0
20390,1,2352806,DODGE/RIVER,,0,459594,59686,0,0
20390,1,2352807,DODGE/RIVER,,0,459595,59687,0,0
20390,1,2352808,DODGE/RIVER,,0,459592,59686,0,0
20390,1,2352809,DODGE/RIVER,,0,459593,59687,0,0
20390,1,2352810,DODGE/RIVER,,0,459591,59686,0,0
20390,1,2352811,DODGE/RIVER,,0,459590,59687,0,0
20390,1,2352812,DODGE/RIVER,,0,459596,59686,0,0
20390,1,2352835,DODGE/RIVER,,0,459598,59687,0,0
20390,1,2352813,DODGE/RIVER,,0,459592,59686,0,0
20390,1,2352840,DODGE/RIVER,,0,459593,59687,0,0
20390,1,2352863,DODGE/RIVER,,0,459590,59686,0,0
20390,1,2352839,DODGE/RIVER,,0,459598,59687,0,0
20390,1,2352826,DODGE/RIVER,,0,459592,59686,0,0
20390,1,2352802,DODGE/RIVER,,0,459593,59687,0,0
20390,1,2352838,DODGE/RIVER,,0,459590,59686,0,0
20390,1,2352833,DODGE/RIVER,,0,459598,59687,0,0
20390,1,2352801,DODGE/RIVER,,0,459592,59686,0,0
20390,1,2352834,DODGE/RIVER,,0,459593,59687,0,0
20390,1,2352836,DODGE/RIVER,,0,459590,59686,0,0
20390,1,2352897,LAOS CENTER,,1,459596,59688,0,0
20390,1,2352896,AIRPORT,,1,459597,59689,0,0
20390,1,2352903,LAOS CENTER,,1,459594,59688,0,0
20390,1,2352904,AIRPORT,,1,459593,59689,0,0
20390,1,2352905,LAOS CENTER,,1,459592,59688,0,0
20390,1,2352906,AIRPORT,,1,459590,59689,0,0
20390,1,2352907,LAOS CENTER,,1,459591,59688,0,0
20390,1,2352908,AIRPORT,,1,459598,59689,0,0
20390,1,2352909,LAOS CENTER,,1,459596,59688,0,0
20390,1,2352910,AIRPORT,,1,459597,59689,0,0
20390,1,2352911,LAOS CENTER,,1,459594,59688,0,0
20390,1,2352912,AIRPORT,,1,459595,59689,0,0
20390,1,2352913,LAOS CENTER,,1,459592,59688,0,0
20390,1,2352914,AIRPORT,,1,459593,59689,0,0
20390,1,2352915,LAOS CENTER,,1,459591,59688,0,0
20390,1,2352916,AIRPORT,,1,459590,59689,0,0
20390,1,2352917,LAOS CENTER,,1,459596,59688,0,0
20390,1,2352918,AIRPORT,,1,459598,59689,0,0
20390,1,2352919,LAOS CENTER,,1,459594,59688,0,0
20390,1,2352920,AIRPORT,,1,459597,59689,0,0
20390,1,2352921,LAOS CENTER,,1,459592,59688,0,0
20390,1,2352922,AIRPORT,,1,459595,59689,0,0
20390,1,2352923,LAOS CENTER,,1,459591,59688,0,0
20390,1,2352924,AIRPORT,,1,459593,59689,0,0
20390,1,2352925,LAOS CENTER,,1,459596,59688,0,0
20390,1,2352926,AIRPORT,,1,459590,59689,0,0
20390,1,2352865,LAOS CENTER,,1,459594,59688,0,0
20390,1,2352866,AIRPORT,,1,459598,59689,0,0
20390,1,2352867,LAOS CENTER,,1,459592,59688,0,0
20390,1,2352868,AIRPORT,,1,459597,59689,0,0
20390,1,2352869,LAOS CENTER,,1,459591,59688,0,0
20390,1,2352870,AIRPORT,,1,459595,59689,0,0
20390,1,2352872,LAOS CENTER,,1,459596,59688,0,0
20390,1,2352873,AIRPORT,,1,459593,59689,0,0
20390,1,2352874,LAOS CENTER,,1,459594,59688,0,0
20390,1,2352875,AIRPORT,,1,459590,59689,0,0
20390,1,2352876,LAOS CENTER,,1,459592,59688,0,0
20390,1,2352877,AIRPORT,,1,459598,59689,0,0
20390,1,2352878,LAOS CENTER,,1,459591,59688,0,0
20390,1,2352879,AIRPORT,,1,459597,59689,0,0
20390,1,2352880,LAOS CENTER,,1,459596,59688,0,0
20390,1,2352881,AIRPORT,,1,459595,59689,0,0
20390,1,2352882,LAOS CENTER,,1,459594,59688,0,0
20390,1,2352883,AIRPORT,,1,459593,59689,0,0
20390,1,2352884,LAOS CENTER,,1,459592,59688,0,0
20390,1,2352885,AIRPORT,,1,459590,59689,0,0
20390,1,2352886,LAOS CENTER,,1,459591,59688,0,0
20390,1,2352887,AIRPORT,,1,459598,59689,0,0
20390,1,2352895,LAOS CENTER,,1,459596,59688,0,0
20390,1,2352894,AIRPORT,,1,459597,59689,0,0
20390,1,2352893,LAOS CENTER,,1,459594,59688,0,0
20390,1,2352892,AIRPORT,,1,459595,59689,0,0
20390,1,2352891,LAOS CENTER,,1,459592,59688,0,0
20390,1,2352890,AIRPORT,,1,459593,59689,0,0
20390,1,2352889,LAOS CENTER,,1,459590,59688,0,0
20390,1,2352864,AIRPORT,,1,459598,59689,0,0
20390,1,2352871,LAOS CENTER,,1,459592,59688,0,0
20390,1,2352898,AIRPORT,,1,459593,59689,0,0
20390,1,2352902,LAOS CENTER,,1,459590,59688,0,0
20390,1,2352899,AIRPORT,,1,459598,59689,0,0
20390,1,2352888,LAOS CENTER,,1,459592,59688,0,0
20390,1,2352900,AIRPORT,,1,459593,59689,0,0
20390,1,2352901,LAOS CENTER,,1,459590,59688,0,0
20391,1,2353099,DOWNTOWN,,0,459999,59690,0,0
20391,1,2353100,DOWNTOWN VIA UA TECH PARK,,0,459612,59691,0,0
20391,1,2353102,RITA RANCH - VIA UA TECH PARK,,1,459999,59693,0,0
20391,1,2353101,RITA RANCH,,1,459612,59692,0,0
20392,1,2353117,DOWNTOWN,,0,459616,59694,0,0
20392,1,2353115,DOWNTOWN,,0,459616,59694,0,0
20392,1,2353118,DOWNTOWN,,0,459615,59694,0,0
20392,1,2353119,DOWNTOWN,,0,459614,59694,0,0
20392,1,2353120,DOWNTOWN,,0,459616,59694,0,0
20392,1,2353121,DOWNTOWN,,0,459615,59694,0,0
20392,1,2353122,DOWNTOWN,,0,459614,59694,0,0
20392,1,2353123,DOWNTOWN,,0,459616,59694,0,0
20392,1,2353124,DOWNTOWN,,0,459615,59694,0,0
20392,1,2353125,DOWNTOWN,,0,459614,59694,0,0
20392,1,2353126,DOWNTOWN,,0,459616,59694,0,0
20392,1,2353127,DOWNTOWN,,0,459615,59694,0,0
20392,1,2353128,DOWNTOWN,,0,459614,59694,0,0
20392,1,2353129,DOWNTOWN,,0,459616,59694,0,0
20392,1,2353130,DOWNTOWN,,0,459615,59694,0,0
20392,1,2353131,DOWNTOWN,,0,459614,59694,0,0
20392,1,2353132,DOWNTOWN,,0,459616,59694,0,0
20392,1,2353133,DOWNTOWN,,0,459615,59694,0,0
20392,1,2353134,DOWNTOWN,,0,459614,59694,0,0
20392,1,2353135,DOWNTOWN,,0,459616,59694,0,0
20392,1,2353136,DOWNTOWN,,0,459615,59694,0,0
20392,1,2353137,DOWNTOWN,,0,459614,59694,0,0
20392,1,2353138,DOWNTOWN,,0,459616,59694,0,0
20392,1,2353139,DOWNTOWN,,0,459615,59694,0,0
20392,1,2353140,DOWNTOWN,,0,459614,59694,0,0
20392,1,2353141,DOWNTOWN,,0,459616,59694,0,0
20392,1,2353142,DOWNTOWN,,0,459615,59694,0,0
20392,1,2353143,DOWNTOWN,,0,459614,59694,0,0
20392,1,2353144,DOWNTOWN,,0,459616,59694,0,0
20392,1,2353145,DOWNTOWN,,0,459615,59694,0,0
20392,1,2353146,DOWNTOWN,,0,459614,59694,0,0
20392,1,2353147,DOWNTOWN,,0,459616,59694,0,0
20392,1,2353148,DOWNTOWN,,0,459615,59694,0,0
20392,1,2353149,DOWNTOWN,,0,459614,59694,0,0
20392,1,2353150,DOWNTOWN,,0,459616,59694,0,0
20392,1,2353151,DOWNTOWN,,0,459615,59694,0,0
20392,1,2353152,DOWNTOWN,,0,459614,59694,0,0
20392,1,2353114,DOWNTOWN,,0,459616,59694,0,0
20392,1,2353113,DOWNTOWN,,0,459615,59694,0,0
20392,1,2353112,DOWNTOWN,,0,459616,59694,0,0
20392,1,2353111,DOWNTOWN,,0,459615,59694,0,0
20392,1,2353110,DOWNTOWN,,0,459616,59694,0,0
20392,1,2353109,DOWNTOWN,,0,459615,59694,0,0
20392,1,2353108,DOWNTOWN,,0,459616,59694,0,0
20392,1,2353107,DOWNTOWN,,0,459615,59694,0,0
20392,1,2353106,DOWNTOWN,,0,459616,59694,0,0
20392,1,2353105,DOWNTOWN,,0,459615,59694,0,0
20392,1,2353104,DOWNTOWN,,0,459616,59694,0,0
20392,1,2353103,DOWNTOWN,,0,459615,59694,0,0
20392,1,2353153,LAOS CENTER,,1,459616,59695,0,0
20392,1,2353167,LAOS CENTER,,1,459616,59695,0,0
20392,1,2353169,LAOS CENTER,,1,459615,59695,0,0
20392,1,2353170,LAOS CENTER,,1,459614,59695,0,0
20392,1,2353171,LAOS CENTER,,1,459616,59695,0,0
20392,1,2353172,LAOS CENTER,,1,459615,59695,0,0
20392,1,2353173,LAOS CENTER,,1,459614,59695,0,0
20392,1,2353174,LAOS CENTER,,1,459616,59695,0,0
20392,1,2353175,LAOS CENTER,,1,459615,59695,0,0
20392,1,2353176,LAOS CENTER,,1,459614,59695,0,0
20392,1,2353177,LAOS CENTER,,1,459616,59695,0,0
20392,1,2353178,LAOS CENTER,,1,459615,59695,0,0
20392,1,2353179,LAOS CENTER,,1,459614,59695,0,0
20392,1,2353180,LAOS CENTER,,1,459616,59695,0,0
20392,1,2353181,LAOS CENTER,,1,459615,59695,0,0
20392,1,2353182,LAOS CENTER,,1,459614,59695,0,0
20392,1,2353183,LAOS CENTER,,1,459616,59695,0,0
20392,1,2353184,LAOS CENTER,,1,459615,59695,0,0
20392,1,2353185,LAOS CENTER,,1,459614,59695,0,0
20392,1,2353186,LAOS CENTER,,1,459616,59695,0,0
20392,1,2353187,LAOS CENTER,,1,459615,59695,0,0
20392,1,2353188,LAOS CENTER,,1,459614,59695,0,0
20392,1,2353189,LAOS CENTER,,1,459616,59695,0,0
20392,1,2353190,LAOS CENTER,,1,459615,59695,0,0
20392,1,2353191,LAOS CENTER,,1,459614,59695,0,0
20392,1,2353192,LAOS CENTER,,1,459616,59695,0,0
20392,1,2353193,LAOS CENTER,,1,459615,59695,0,0
20392,1,2353194,LAOS CENTER,,1,459614,59695,0,0
20392,1,2353195,LAOS CENTER,,1,459616,59695,0,0
20392,1,2353196,LAOS CENTER,,1,459615,59695,0,0
20392,1,2353197,LAOS CENTER,,1,459614,59695,0,0
20392,1,2353198,LAOS CENTER,,1,459616,59695,0,0
20392,1,2353199,LAOS CENTER,,1,459615,59695,0,0
20392,1,2353200,LAOS CENTER,,1,459614,59695,0,0
20392,1,2353201,LAOS CENTER,,1,459616,59695,0,0
20392,1,2353166,LAOS CENTER,,1,459615,59695,0,0
20392,1,2353165,LAOS CENTER,,1,459616,59695,0,0
20392,1,2353164,LAOS CENTER,,1,459615,59695,0,0
20392,1,2353163,LAOS CENTER,,1,459616,59695,0,0
20392,1,2353162,LAOS CENTER,,1,459615,59695,0,0
20392,1,2353161,LAOS CENTER,,1,459616,59695,0,0
20392,1,2353160,LAOS CENTER,,1,459615,59695,0,0
20392,1,2353159,LAOS CENTER,,1,459616,59695,0,0
20392,1,2353158,LAOS CENTER,,1,459615,59695,0,0
20392,1,2353157,LAOS CENTER,,1,459616,59695,0,0
20392,1,2353156,LAOS CENTER,,1,459615,59695,0,0
20392,1,2353155,LAOS CENTER,,1,459616,59695,0,0
20392,1,2353154,LAOS CENTER,,1,459615,59695,0,0
20393,1,2353355,TOHONO CENTER,,0,459627,59696,0,0
20393,1,2353356,TOHONO CENTER,,0,459626,59696,0,0
20393,1,2353357,TOHONO CENTER,,0,459629,59696,0,0
20393,1,2353358,TOHONO CENTER,,0,459628,59696,0,0
20393,1,2353359,TOHONO CENTER,,0,459627,59696,0,0
20393,1,2353360,TOHONO CENTER,,0,459626,59696,0,0
20393,1,2353361,TOHONO CENTER,,0,459629,59696,0,0
20393,1,2353362,TOHONO CENTER,,0,459628,59696,0,0
20393,1,2353363,TOHONO CENTER,,0,459627,59696,0,0
20393,1,2353364,TOHONO CENTER,,0,459626,59696,0,0
20393,1,2353365,TOHONO CENTER,,0,459629,59696,0,0
20393,1,2353366,TOHONO CENTER,,0,459628,59696,0,0
20393,1,2353367,TOHONO CENTER,,0,459627,59696,0,0
20393,1,2353368,TOHONO CENTER,,0,459626,59696,0,0
20393,1,2353369,TOHONO CENTER,,0,459629,59696,0,0
20393,1,2353370,TOHONO CENTER,,0,459628,59696,0,0
20393,1,2353371,TOHONO CENTER,,0,459627,59696,0,0
20393,1,2353372,TOHONO CENTER,,0,459626,59696,0,0
20393,1,2353373,TOHONO CENTER,,0,459629,59696,0,0
20393,1,2353374,TOHONO CENTER,,0,459628,59696,0,0
20393,1,2353375,TOHONO CENTER,,0,459627,59696,0,0
20393,1,2353376,TOHONO CENTER,,0,459626,59696,0,0
20393,1,2353377,TOHONO CENTER,,0,459629,59696,0,0
20393,1,2353378,TOHONO CENTER,,0,459628,59696,0,0
20393,1,2353379,TOHONO CENTER,,0,459627,59696,0,0
20393,1,2353380,TOHONO CENTER,,0,459626,59696,0,0
20393,1,2353354,TOHONO CENTER,,0,459629,59696,0,0
20393,1,2353350,TOHONO CENTER,,0,459628,59696,0,0
20393,1,2353351,TOHONO CENTER,,0,459626,59696,0,0
20393,1,2353352,TOHONO CENTER,,0,459628,59696,0,0
20393,1,2353353,TOHONO CENTER,,0,459626,59696,0,0
20393,1,2353384,BUMC SOUTH CAMPUS,,1,459629,59697,0,0
20393,1,2353385,BUMC SOUTH CAMPUS,,1,459628,59697,0,0
20393,1,2353386,BUMC SOUTH CAMPUS,,1,459627,59697,0,0
20393,1,2353387,BUMC SOUTH CAMPUS,,1,459626,59697,0,0
20393,1,2353388,BUMC SOUTH CAMPUS,,1,459629,59697,0,0
20393,1,2353389,BUMC SOUTH CAMPUS,,1,459628,59697,0,0
20393,1,2353390,BUMC SOUTH CAMPUS,,1,459627,59697,0,0
20393,1,2353391,BUMC SOUTH CAMPUS,,1,459626,59697,0,0
20393,1,2353392,BUMC SOUTH CAMPUS,,1,459629,59697,0,0
20393,1,2353393,BUMC SOUTH CAMPUS,,1,459628,59697,0,0
20393,1,2353394,BUMC SOUTH CAMPUS,,1,459627,59697,0,0
20393,1,2353395,BUMC SOUTH CAMPUS,,1,459626,59697,0,0
20393,1,2353396,BUMC SOUTH CAMPUS,,1,459629,59697,0,0
20393,1,2353397,BUMC SOUTH CAMPUS,,1,459628,59697,0,0
20393,1,2353398,BUMC SOUTH CAMPUS,,1,459627,59697,0,0
20393,1,2353399,BUMC SOUTH CAMPUS,,1,459626,59697,0,0
20393,1,2353400,BUMC SOUTH CAMPUS,,1,459629,59697,0,0
20393,1,2353401,BUMC SOUTH CAMPUS,,1,459628,59697,0,0
20393,1,2353402,BUMC SOUTH CAMPUS,,1,459627,59697,0,0
20393,1,2353403,BUMC SOUTH CAMPUS,,1,459626,59697,0,0
20393,1,2353404,BUMC SOUTH CAMPUS,,1,459629,59697,0,0
20393,1,2353405,BUMC SOUTH CAMPUS,,1,459628,59697,0,0
20393,1,2353406,BUMC SOUTH CAMPUS,,1,459627,59697,0,0
20393,1,2353407,BUMC SOUTH CAMPUS,,1,459626,59697,0,0
20393,1,2353408,BUMC SOUTH CAMPUS,,1,459629,59697,0,0
